"locator_domain","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"https://planetbeach.com","Manteca","1168 E Yosemite Ave","Manteca","CA","95336","US","<MISSING>","(209) 824-3826","Planet Beach spray and spa","37.7974285","-121.20293950000001","Mon-Thurs: 9:00 am-8:00 pm Fri: 9:00 am-8:00 pm Sat: 9:00 am-4:00 pm Sun: 11:00 am-4:00 pm"
"https://planetbeach.com","Modesto- Oakdale Road","1800 Oakdale Rd","Modesto","CA","95355","US","<MISSING>","(209) 551-4826","Planet Beach spray and spa","37.6705674","-120.9572685","Mon-Thurs: 9:00 am-8:00 pm Fri: 9:00 am-7:00 pm Sat: 10:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Modesto- Riverbank","2441 Claribel Rd Ste F","Riverbank","CA","95367","US","<MISSING>","(209) 863-8320","Planet Beach spray and spa","37.7121641","-120.95190279999997","Mon-Thurs: 9:00 am-8:00 pm Fri: 9:00 am-7:00 pm Sat: 10:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Stockton","226 Lincoln Center","Stockton","CA","95207","US","<MISSING>","(209) 477-4726","Planet Beach spray and spa","38.0111124","-121.32302140000002","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-9:00 pm Sat: 10:00 am-4:00 pm Sun: 10:00 am-2:00 pm"
"https://planetbeach.com","University Parkway","8319 Lockwood Ridge Rd","Sarasota","FL","34243","US","<MISSING>","(941) 358-8292","Planet Beach spray and spa","27.3917274","-82.50367310000001","Mon-Thurs: 10:30 am-7:30 pm Fri: 10:00 am-6:30 pm Sat: 10:00 am-4:00 pm Sun: Closed"
"https://planetbeach.com","Bartram Park","13820 Old St Augustine Rd Ste 209","Jacksonville","FL","32258","US","<MISSING>","(904) 880-4826","Planet Beach spray and spa","30.140491","-81.54963550000002","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-9:00 pm Sat: 9:00 am-4:00 pm Sun: 9:00 am-4:00 pm"
"https://planetbeach.com","South Mandarin","11700 San Jose Blvd #12","Jacksonville","FL","32223","US","<MISSING>","(904) 288-0826","Planet Beach spray and spa","30.160009","-81.63383099999999","Mon-Thurs: 9:00 am-9:00 pm Fri: 11:00 am-7:00 pm Sat: 11:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Harbour Village","13457 Atlantic Blvd Suite 2","Jacksonville","FL","32225","US","<MISSING>","(904) 221-0162","Planet Beach spray and spa","30.32118739999999","-81.453668","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-7:00 pm Sat: 9:00 am-4:00 pm Sun: 11:00 am-4:00 pm"
"https://planetbeach.com","Pinecrest","9517 S Dixie Hwy","Pinecrest","FL","33156","US","<MISSING>","(305) 661-9760","Planet Beach spray and spa","25.682564","-80.31461300000001","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-7:00 pm Sat: 10:00 am-6:00 pm Sun: 11:00 am-4:00 pm"
"https://planetbeach.com","Mt. Dora","17195 US Hwy 441","Mt Dora","FL","32757","US","<MISSING>","(352) 729-2245","Planet Beach spray and spa","28.8036478","-81.68923050000001","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-7:00 pm Sat: 11:00 am-5:00 pm Sun: 11:00 am-4:00 pm"
"https://planetbeach.com","Twin Falls","1111 Blue Lakes Blvd N #C","Twin Falls","ID","83301","US","<MISSING>","(208) 732-0772","Planet Beach spray and spa","42.5814384","-114.4611271","Mon-Thurs: 9:00 am-8:00 pm Fri: 9:00 am-7:00 pm Sat: 9:00 am-5:00 pm Sun: 11:00 am-4:00 pm"
"https://planetbeach.com","Deer Park","20330 N Deer Park Blvd Suite 118","Deer Park","IL","60010","US","<MISSING>","(847) 726-8262","Planet Beach spray and spa","42.1593203","-88.0534872","Mon-Thurs: 9:00 am-8:00 pm Fri: 9:00 am-7:00 pm Sat: 9:00 am-3:00 pm Sun: 9:00 am-3:00 pm"
"https://planetbeach.com","Manhattan","324A Southwind Place","Manhattan","KS","66502","US","<MISSING>","(785) 776-8267","Planet Beach spray and spa","39.17391519999999","-96.605931","Mon-Thurs: 10:00 am-9:00 pm Fri: 10:00 am-7:00 pm Sat: 10:00 am-5:00 pm Sun: 11:00 am-4:00 pm"
"https://planetbeach.com","Gonzales","1602 S Burnside Ave Suite B","Gonzales","LA","70737","US","<MISSING>","(225) 647-7851","Planet Beach spray and spa","30.2205946","-90.92017390000001","Mon-Thurs: 9:00 am-8:00 pm Fri: 9:00 am-7:00 pm Sat: 11:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Luling","12715 Highway 90 Suite 110","Luling","LA","70070","US","<MISSING>","(985) 331-8266","Planet Beach spray and spa","29.9072711","-90.36342669999999","Mon-Thurs: 9:00 am-9:00 pm Fri: 11:00 am-7:00 pm Sat: 11:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Covington","70452 Hwy 21 Suite 400","Covington","LA","70433","US","<MISSING>","(985) 871-8267","Planet Beach spray and spa","30.4533633","-90.1338384","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-7:00 pm Sat: 11:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Mandeville","1680 Hwy 59 Suite 200","Mandeville","LA","70448","US","<MISSING>","(985) 674-5772","Planet Beach spray and spa","30.373816","-90.05550799999997","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-7:00 pm Sat: 11:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Uptown New Orleans","5300 Tchoupitoulas St F7","New Orleans","LA","70115","US","<MISSING>","(504) 891-8267","Planet Beach spray and spa","29.9159355","-90.11405630000002","Mon-Thurs: 9:00 am-9:00 pm Fri: 11:00 am-7:00 pm Sat: 11:00 am-4:00 pm Sun: 12:00 pm-3:00 pm"
"https://planetbeach.com","French Quarter","301 Burgundy","New Orleans","LA","70112","US","<MISSING>","(504) 525-8266","Planet Beach spray and spa","29.9569223","-90.07026810000002","Mon-Thurs: 10:00 am-8:00 pm Fri: 11:00 am-6:00 pm Sat: 11:00 am-5:00 pm Sun: Closed"
"https://planetbeach.com","Kenner","819 W Esplanade Ave Ste I","Kenner","LA","70065","US","<MISSING>","(504) 468-8266","Planet Beach spray and spa","30.0203801","-90.25772940000002","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-7:00 pm Sat: 10:00 am-4:00 pm Sun: Closed"
"https://planetbeach.com","Severn","3501 Severn Ave Suite 7","Metairie","LA","70002","US","<MISSING>","(504) 456-6373","Planet Beach spray and spa","30.0125169","-90.15841649999999","Mon-Thurs: 9:00 am-9:00 pm Fri: 10:00 am-7:00 pm Sat: 10:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Elmwood","1000 South Clearview Pkwy Ste 1600","Harahan","LA","70123","US","<MISSING>","(504) 736-0550","Planet Beach spray and spa","29.9589765","-90.18393400000002","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-7:00 pm Sat: 11:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Corporate Blvd","5720 Corporate Blvd Ste D","Baton Rouge","LA","70808","US","<MISSING>","(225) 927-4826","Planet Beach spray and spa","30.4245172","-91.13152689999998","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-7:00 pm Sat: 10:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Marrero","1309 Barataria Blvd","Marrero","LA","70072","US","<MISSING>","(504) 340-8267","Planet Beach spray and spa","29.8875871","-90.09931699999999","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-7:00 pm Sat: 11:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Old Metairie","701 Metairie Rd Suite 2A-103","Metairie","LA","70005","US","<MISSING>","(504) 836-2826","Planet Beach spray and spa","29.9886596","-90.13083990000001","Mon-Thurs: 9:00 am-8:00 pm Fri: 9:00 am-8:00 pm Sat: 10:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Riverbend","701 Dante St","New Orleans","LA","70118","US","<MISSING>","(504) 865-8266","Planet Beach spray and spa","29.9453516","-90.13468549999999","Mon-Thurs: 9:00 am-8:00 pm Fri: 11:00 am-7:00 pm Sat: 11:00 am-4:00 pm Sun: 12:00 pm-3:00 pm"
"https://planetbeach.com","Belle Chasse","8615 Highway 23","Belle Chasse","LA","70037","US","<MISSING>","(504) 433-9040","Planet Beach spray and spa","29.8490426","-89.98984689999997","Mon-Thurs: 9:00 am-9:00 pm Fri: 11:00 am-7:00 pm Sat: 11:00 am-4:00 pm Sun: 12:00 pm-2:00 pm"
"https://planetbeach.com","Veterans","6921 Veterans Memorial Blvd","Metairie","LA","70003","US","<MISSING>","(504) 872-9525","Planet Beach spray and spa","30.0055179","-90.2180371","Mon-Thurs: 9:00 am-9:00 pm Fri: 10:00 am-7:00 pm Sat: 10:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Prairieville","17188 Airline Hwy Ste F","Prairieville","LA","70769","US","<MISSING>","(225) 744-4826","Planet Beach spray and spa","30.3219207","-90.97767899999997","Mon-Thurs: 9:00 am-8:00 pm Fri: 11:00 am-7:00 pm Sat: 11:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Zachary","4783 Secretary Drive","Zachary","LA","70791","US","<MISSING>","(225) 570-2178","Planet Beach spray and spa","30.6485988","-91.14087840000002","Mon-Thurs: 10:00 am-9:00 pm Fri: 10:00 am-7:00 pm Sat: 11:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Walker","28050 Walker South Rd Ste C","Walker","LA","70785","US","<MISSING>","(225) 667-8262","Planet Beach spray and spa","30.4750023","-90.8610294","Mon-Thurs: 9:00 am-9:00 pm Fri: 11:00 am-7:00 pm Sat: 11:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Gulfport","15238 Crossroads Pkwy","Gulfport","MS","39503","US","<MISSING>","(228) 832-7724","Planet Beach spray and spa","30.4397533","-89.09478200000001","Mon-Thurs: 9:00 am-9:00 pm Fri: 10:00 am-7:00 pm Sat: 10:00 am-7:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Hattiesburg","101 S 41st Ave Suite 3","Hattiesburg","MS","39402","US","<MISSING>","(601) 436-0072","Planet Beach spray and spa","31.323688","-89.34952099999998","Mon-Thurs: 8:00 am-8:00 pm Fri: 8:00 am-6:00 pm Sat: 8:00 am-6:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Helena- Skyway Center","2030 Cromwell Dixon Lane Suite I","Helena","MT","59602","US","<MISSING>","(406) 449-6500","Planet Beach spray and spa","46.61472639999999","-112.00636099999997","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-9:00 pm Sat: 9:00 am-6:00 pm Sun: 12:00 pm-6:00 pm"
"https://planetbeach.com","Butte","5050 Harrison Ave","Butte","MT","59701","US","<MISSING>","(406) 494-0772","Planet Beach spray and spa","45.94702969999999","-112.50672450000002","Mon-Thurs: 8:30 am-9:00 pm Fri: 8:30 am-7:00 pm Sat: 9:00 am-4:00 pm Sun: 9:00 am-4:00 pm"
"https://planetbeach.com","Clifton Park","841 Route 146","Clifton Park","NY","12065","US","<MISSING>","(518) 371-5700","Planet Beach spray and spa","42.8647865","-73.7858989","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-9:00 pm Sat: 10:00 am-5:00 pm Sun: 10:00 am-5:00 pm"
"https://planetbeach.com","Legacy Village","25145 Cedar Road","Lyndhurst","OH","44124","US","<MISSING>","(216) 417-6409","Planet Beach spray and spa","41.50313800000001","-81.4993","Mon-Thurs: 10:00 am-8:00 pm Fri: 10:00 am-7:00 pm Sat: 9:00 am-4:00 pm Sun: Closed"
"https://planetbeach.com","Blue Bell","1738 DeKalb Pike","Blue Bell","PA","19422","US","<MISSING>","(610) 272-6101","Planet Beach spray and spa","40.15067370000001","-75.30482039999998","Mon-Thurs: 9:00 am-8:00 pm Fri: 9:00 am-7:00 pm Sat: 10:00 am-4:00 pm Sun: 11:00 am-3:00 pm"
"https://planetbeach.com","Lake Conroe","15260 Hwy 105 W #135","Montgomery","TX","77356","US","<MISSING>","(936) 242-6996","Planet Beach spray and spa","30.35847530000001","-95.59333270000002","Mon-Thurs: 9:00 am-8:00 pm Fri: 9:00 am-8:00 pm Sat: 10:00 am-5:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Forney","1012 US Hwy 80 Suite B","Forney","TX","75126","US","<MISSING>","(972) 552-1505","Planet Beach spray and spa","32.7431133","-96.44242760000003","Mon-Thurs: 8:00 am-8:00 pm Fri: 8:00 am-8:00 pm Sat: 8:00 am-6:00 pm Sun: 12:00 pm-5:00 pm"
"https://planetbeach.com","Kingwood","2665 Royal Forest Dr Ste B100","Kingwood","TX","77339","US","<MISSING>","(281) 312-1130","Planet Beach spray and spa","30.0531445","-95.24566770000001","Mon-Thurs: 8:00 am-8:00 pm Fri: 8:00 am-8:00 pm Sat: 9:00 am-5:00 pm Sun: 11:00 am-4:00 pm"
"https://planetbeach.com","Memorial Drive","14630 Memorial Drive Suite C-108","Houston","TX","77079","US","<MISSING>","(281) 531-7100","Planet Beach spray and spa","29.7700812","-95.60807399999999","Mon-Thurs: 9:00 am-7:00 pm Fri: 9:00 am-7:00 pm Sat: 11:00 am-5:00 pm Sun: 11:00 am-4:00 pm"
"https://planetbeach.com","Jersey Village","9244 W. Sam Houston Pkwy N","Houston","TX","77064","US","<MISSING>","(281) 469-1188","Planet Beach spray and spa","29.9052697","-95.55147779999999","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-7:00 pm Sat: 9:00 am-5:00 pm Sun: Closed"
"https://planetbeach.com","Pearland","3108 Dixie Farm Rd Suite 108","Pearland","TX","77581","US","<MISSING>","(281) 482-9826","Planet Beach spray and spa","29.5484636","-95.23185269999999","Mon-Thurs: 10:00 am-8:00 pm Fri: 10:00 am-6:00 pm Sat: 11:00 am-4:00 pm Sun: Closed"
"https://planetbeach.com","Houston Rice","5182 Buffalo Speedway","Houston","TX","77586","US","<MISSING>","(713) 667-1826","Planet Beach spray and spa","29.726807","-95.42897260000001","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-8:00 pm Sat: 10:00 am-6:00 pm Sun: 12:00 pm-6:00 pm"
"https://planetbeach.com","Longview","103 W Loop 281 Suite 206","Longview","TX","75604","US","<MISSING>","(903) 663-2010","Planet Beach spray and spa","32.54408479999999","-94.7493791","Mon-Thurs: 6:00 am-8:00 pm Fri: 6:00 am-8:00 pm Sat: 8:00 am-5:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","League City","1804 FM 646 Rd W Suite E","League City","TX","77573","US","<MISSING>","(281) 534-4899","Planet Beach spray and spa","29.4652261","-95.09447399999999","Mon-Thurs: 9:00 am-8:00 pm Fri: 9:00 am-7:00 pm Sat: 10:00 am-4:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","Granbury","1200 Waters Edge Drive Suite 118","Granbury","TX","76048","US","<MISSING>","(817) 573-9020","Planet Beach spray and spa","32.432217","-97.77817499999998","Mon-Thurs: 8:00 am-8:00 pm Fri: 8:00 am-8:00 pm Sat: 9:00 am-5:00 pm Sun: 12:00 pm-5:00 pm"
"https://planetbeach.com","Lubbock","4505 98th Street Unit 160","Lubbock","TX","79424","US","<MISSING>","(806) 687-9655","Planet Beach spray and spa","33.5037904","-101.90681360000002","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-7:00 pm Sat: 10:00 am-5:00 pm Sun: 12:00 pm-5:00 pm"
"https://planetbeach.com","Waxahachie","1035 N. Hwy 77 Suite 450","Waxahachie","TX","75165","US","<MISSING>","(972) 937-9455","Planet Beach spray and spa","32.4153044","-96.84174740000003","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-8:00 pm Sat: 9:00 am-6:00 pm Sun: Closed"
"https://planetbeach.com","Cinco Ranch","23144 Cinco Ranch Blvd Suite E","Katy","TX","77494","US","<MISSING>","(281) 574-5474","Planet Beach spray and spa","29.7449474","-95.77134819999998","Mon-Thurs: 8:00 am-8:00 pm Fri: 8:00 am-7:00 pm Sat: 9:00 am-4:00 pm Sun: 11:00 am-5:00 pm"
"https://planetbeach.com","The Woodlands","6503 FM 1488 #409","Magnolia","TX","77354","US","<MISSING>","(281) 356-8909","Planet Beach spray and spa","30.2206486","-95.56444340000002","Mon-Thurs: 8:30 am-8:00 pm Fri: 9:00 am-8:00 pm Sat: 8:30 am-5:00 pm Sun: Closed"
"https://planetbeach.com","Uptown Dallas","2717 Howell St Suite B","Dallas","TX","75204","US","<MISSING>","(214) 468-9008","Planet Beach spray and spa","32.7996445","-96.80203610000001","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-8:00 pm Sat: 10:00 am-6:00 pm Sun: 12:00 pm-4:00 pm"
"https://planetbeach.com","St. George","2376 East Redcliffs Dr #304","St. George","UT","84790","US","<MISSING>","(435) 272-1062","Planet Beach spray and spa","37.1226171","-113.53328190000002","Mon-Thurs: 9:00 am-8:00 pm Fri: 9:00 am-6:00 pm Sat: 10:00 am-6:00 pm Sun: Closed"
"https://planetbeach.com","Centerville","330 N Marketplace Drive Suite B900","Centerville","UT","84014","US","<MISSING>","(801) 298-0772","Planet Beach spray and spa","40.920247","-111.88638040000001","Mon-Thurs: 9:00 am-9:00 pm Fri: 9:00 am-6:00 pm Sat: 9:00 am-6:00 pm Sun: Closed"
"https://planetbeach.com","Layton","1330 East Hwy 193","Layton","UT","84010","US","<MISSING>","(801) 823-0072","Planet Beach spray and spa","41.1000917","-111.94249760000002","Mon-Thurs: 6:00 am-8:00 pm Fri: 6:00 am-6:00 pm Sat: 10:00 am-5:00 pm Sun: 11:00 am-4:00 pm"
"https://planetbeach.com","Clinton","1917 W 1800 N D7","Clinton","UT","84015","US","<MISSING>","(801) 658-9009","Planet Beach spray and spa","41.1394126","-112.06260050000003","Mon-Thurs: 9:00 am-9:00 pm Fri: 11:00 am-7:00 pm Sat: 11:00 am-4:00 pm Sun: Closed"
"https://planetbeach.com","Kenosha","3620 57th Ave Suite 200","Kenosha","WI","53144","US","<MISSING>","(262) 564-5157","Planet Beach spray and spa","42.60459030000001","-87.87746949999996","Mon-Thurs: 9:00 am-8:00 pm Fri: 9:00 am-6:00 pm Sat: 9:00 am-3:00 pm Sun: 12:00 pm-4:00 pm"
