"locator_domain","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"https://www.asics.com","DICK'S Sporting Goods","5955 Naples Blvd","Naples","FL","34109","US","9092","(239) 325-6456","Official ASICS online store","26.21802430","-81.77571340","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","DICK'S Sporting Goods","5201 US-280","Birmingham","AL","35242","US","9092","(205) 981-1320","Official ASICS online store","33.41915475","-86.68571420","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","Gazelle Sports Holland","24 W 8th St","Holland","MI","49423","US","1144","(616) 392-2282","Official ASICS online store","42.79001701","-86.10838141","Mon 10:00-20:00 Tue 10:00-20:00 Wed 10:00-20:00 Thu 10:00-20:00 Fri 10:00-20:00 Sat 10:00-18:00 Sun 12:00-16:00"
"https://www.asics.com","Boulder Running Company - Colorado Springs","3659 Austin Bluffs Pkwy","Colorado Springs","CO","80918","US","9534","(719) 278-3535","Official ASICS online store","38.89063718","-104.76017164","Mon 10:00-18:00 Tue 10:00-18:00 Wed 10:00-18:00 Thu 10:00-18:00 Fri 10:00-18:00 Sat 10:00-18:00 Sun 11:00-17:00"
"https://www.asics.com","DICK'S Sporting Goods","32385 Gratiot Ave","Roseville","MI","48066","US","9092","(586) 279-1221","Official ASICS online store","38.78297880","-121.26791210","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","DICK'S Sporting Goods","2626 E Stone Dr","Kingsport","TN","37660","US","9092","(423) 245-3412","Official ASICS online store","36.55205989","-82.49461352","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","Road Runner Sports - Kent","444 Ramsay Way Suite 114","Kent","WA","98032","US","9471","(253) 850-6200","Official ASICS online store","47.38557764","-122.23682003","Mon 10:00-20:00 Tue 10:00-20:00 Wed 10:00-20:00 Thu 10:00-20:00 Fri 10:00-20:00 Sat 10:00-20:00 Sun 11:00-18:00"
"https://www.asics.com","Field & Stream","4304 Easton Gateway Dr Ste B","Columbus","OH","43219","US","7935","(614) 472-4759","Official ASICS online store","40.05525080","-82.90500760","<MISSING>"
"https://www.asics.com","DICK'S Sporting Goods","9940 Brook Rd","Glen Allen","VA","23059","US","9092","(804) 261-1853","Official ASICS online store","37.67036172","-77.46471269","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","DICK'S Sporting Goods","366 Woodbridge Center Dr","Woodbridge","NJ","07095","US","9092","(732) 621-8400","Official ASICS online store","40.55548664","-74.29819122","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","Fit2Run, The Runner's Superstore - Wellington","10300 W Forest Hill Blvd #287","Wellington","FL","33414","US","10110","(561) 753-9343","Official ASICS online store","26.64583437","-80.20841314","Mon 10:00-21:00 Tue 10:00-21:00 Wed 10:00-21:00 Thu 10:00-21:00 Fri 10:00-21:00 Sat 10:00-21:00 Sun 11:00-18:00"
"https://www.asics.com","Road Runner Sports - San Diego","5553 Copley Dr","San Diego","CA","92111","US","9471","(858) 974-4455","Official ASICS online store","32.84035381","-117.16419196","<MISSING>"
"https://www.asics.com","DICK'S Sporting Goods","180 Providence Hwy","Dedham","MA","02026","US","9092","(781) 329-2862","Official ASICS online store","42.25736923","-71.16721166","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","DICK'S Sporting Goods","6890-A Governor's Dr W","Huntsville","AL","35806","US","9092","(256) 801-3766","Official ASICS online store","34.71455688","-86.67651420","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","DICK'S Sporting Goods","2718 Enterprise Dr","Opelika","AL","36801","US","9092","(334) 749-8123","Official ASICS online store","32.61653438","-85.41031399","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","Road Runner Sports - North Brunswick Township","501 Shoppes Blvd","North Brunswick Township","NJ","08902","US","9471","(732) 214-8808","Official ASICS online store","40.46086629","-74.45891220","Mon 10:00-20:00 Tue 10:00-20:00 Wed 10:00-20:00 Thu 10:00-20:00 Fri 10:00-20:00 Sat 10:00-21:00 Sun 10:00-19:00"
"https://www.asics.com","DICK'S Sporting Goods","7403 Towne Center Pkwy","Papillion","NE","68046","US","9092","(402) 592-1642","Official ASICS online store","41.13367393","-96.02615733","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","DICK'S Sporting Goods","4044 Grand Ave","Chino","CA","91710","US","9092","(909) 590-7626","Official ASICS online store","34.00195571","-117.71619287","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","DICK'S Sporting Goods","2393 N Germantown Pkwy","Cordova","TN","38016","US","9092","(901) 386-5302","Official ASICS online store","35.19063577","-89.79339147","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","DICK'S Sporting Goods","160 North Gulph Road #4000","King of Prussia","PA","19406","US","9092","(484) 751-0071","Official ASICS online store","40.08777630","-75.39078240","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","Road Runner Sports - Paramus","65 Route 4 West","Paramus","NJ","07652","US","9471","(201) 226-0035","Official ASICS online store","40.92036704","-74.06611213","Mon 10:00-20:00 Tue 10:00-20:00 Wed 10:00-20:00 Thu 10:00-20:00 Fri 10:00-20:00 Sat 10:00-18:00 Sun 10:00-18:00"
"https://www.asics.com","DICK'S Sporting Goods","5500 Buckeystown Pike Suite 900","Frederick","MD","21703","US","9092","(240) 772-3181","Official ASICS online store","39.38276600","-77.40734900","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","DICK'S Sporting Goods","371 Putnam Pike #300","Smithfield","RI","02917","US","9092","(401) 232-0051","Official ASICS online store","44.70256750","-73.49116410","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","DICK'S Sporting Goods","4325 Barclay Downs Dr","Charlotte","NC","28209","US","9092","(704) 972-9400","Official ASICS online store","35.15325760","-80.83391324","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","Omega Sports Raleigh- North Hills","4120 Main at North Hills St, Suite 145","Raleigh","NC","27609","US","10072","(919) 420-1913","Official ASICS online store","35.83654587","-78.64317129","Mon 9:00-21:00 Tue 9:00-21:00 Wed 9:00-21:00 Thu 9:00-21:00 Fri 9:00-21:00 Sat 9:00-21:00 Sun 11:00-18:00"
"https://www.asics.com","Omega Sports Huntersville","9747 Sam Furr Rd, Suite B","Huntersville","NC","28078","US","10072","(704) 892-5544","Official ASICS online store","35.44505807","-80.86201325","Mon 10:00-21:00 Tue 10:00-21:00 Wed 10:00-21:00 Thu 10:00-21:00 Fri 9:00-21:00 Sat 9:00-21:00 Sun 11:00-18:00"
"https://www.asics.com","DICK'S Sporting Goods","8030 Park Ln","Dallas","TX","75231","US","9092","(214) 696-5800","Official ASICS online store","32.86995385","-96.76822159","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","Run On! Dallas - Mockingbird","5400 E Mockingbird Ln","Dallas","TX","75206","US","13876","(214) 821-0909","Official ASICS online store","32.83598538","-96.77494159","Mon 10:00-19:00 Tue 10:00-19:00 Wed 10:00-19:00 Thu 10:00-19:00 Fri 10:00-19:00 Sat 10:00-19:00 Sun 12:00-17:00"
"https://www.asics.com","Road Runner Sports - Lone Tree","8457 S Yosemite St","Lone Tree","CO","80124","US","9471","(303) 802-4434","Official ASICS online store","39.56336482","-104.88571718","Mon 10:00-19:00 Tue 10:00-19:00 Wed 10:00-19:00 Thu 10:00-19:00 Fri 10:00-19:00 Sat 10:00-18:00 Sun 11:00-18:00"
"https://www.asics.com","Rogan's Shoes - Sheboygan","649 S Taylor Dr","Sheboygan","WI","53081","US","15605","(920) 451-0188","Official ASICS online store","43.74876360","-87.74494450","<MISSING>"
"https://www.asics.com","DICK'S Sporting Goods","1411 Flammang Dr","Waterloo","IA","50702","US","9092","(319) 287-5722","Official ASICS online store","42.46169568","-92.32880151","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","DICK'S Sporting Goods","3535 Peachtree Rd","Atlanta","GA","30326","US","9092","(404) 267-0200","Official ASICS online store","33.85165546","-84.35831382","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","DICK'S Sporting Goods","6020 82nd St","Indianapolis","IN","46250","US","9092","(317) 576-0300","Official ASICS online store","39.90876539","-86.06521410","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","DICK'S Sporting Goods","1320 Lincoln Way E #1","Chambersburg","PA","17202","US","9092","(717) 446-8115","Official ASICS online store","39.92570510","-77.63015750","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","Road Runner Sports - Seattle","7020 Woodlawn Ave NE","Seattle","WA","98115","US","9471","(206) 517-5100","Official ASICS online store","47.67978118","-122.32420042","Mon 10:00-20:00 Tue 10:00-20:00 Wed 10:00-20:00 Thu 10:00-20:00 Fri 10:00-20:00 Sat 9:00-19:00 Sun 10:00-19:00"
"https://www.asics.com","Road Runner Sports - Tempe","43 S McClintock Dr","Tempe","AZ","85281","US","9471","(480) 968-2022","Official ASICS online store","33.43254775","-111.90681833","Mon 10:00-20:00 Tue 10:00-20:00 Wed 10:00-20:00 Thu 10:00-20:00 Fri 10:00-20:00 Sat 10:00-20:00 Sun 10:00-19:00"
"https://www.asics.com","DICK'S Sporting Goods","310 Daniel Webster Hwy","Nashua","NH","03060","US","9092","(603) 888-3579","Official ASICS online store","42.70101700","-71.43698650","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
"https://www.asics.com","DICK'S Sporting Goods","12501 Fair Lakes Cir","Fairfax","VA","22033","US","9092","(703) 803-0300","Official ASICS online store","38.85736366","-77.37891268","Mon 9:00-21:30 Tue 9:00-21:30 Wed 9:00-21:30 Thu 9:00-21:30 Fri 9:00-21:30 Sat 9:00-21:30 Sun 10:00-19:00"
