"locator_domain","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"https://www.ywca.org/","YWCA Delaware","100 W 10th St Ste 515","Wilmington","DE","19801-6612","US","<MISSING>","302 655-0039","YWCA","39.745729","-75.548822","<MISSING>"
"https://www.ywca.org/","YWCA Dubuque","35 N Booth St","Dubuque","IA","52001-7332","US","<MISSING>","563 556-3371","YWCA","42.492895","-90.684496","<MISSING>"
"https://www.ywca.org/","YWCA Duluth","32 E 1st St Ste 202","Duluth","MN","55802-3032","US","<MISSING>","218 722-7425","YWCA","46.78822","-92.097857","<MISSING>"
"https://www.ywca.org/","YWCA El Paso del Norte Region","""201 E Main, Suite 400""","El Paso","TX","79901-1917","US","<MISSING>","915-533-2311","YWCA","31.761056","-106.488312","<MISSING>"
"https://www.ywca.org/","YWCA Elgin","220 E Chicago Street","Elgin","IL","60120-6503","US","<MISSING>","847 742-7930","YWCA","42.037447","-88.281318","<MISSING>"
"https://www.ywca.org/","YWCA Elmira & Twin Tiers","211 Lake St","Elmira","NY","14901-3108","US","<MISSING>","607-733-5575","YWCA","42.090333","-76.802217","<MISSING>"
"https://www.ywca.org/","YWCA Elyria","318 West Avenue","Elyria","OH","44035-5730","US","<MISSING>","440 322-6308","YWCA","41.364675","-82.110023","<MISSING>"
"https://www.ywca.org/","YWCA Enid","525 S Quincy St","Enid","OK","73701-5456","US","<MISSING>","580 234-7581","YWCA","36.391511","-97.887383","<MISSING>"
"https://www.ywca.org/","YWCA Evanston/North Shore","1215 Church St","Evanston","IL","60201-3505","US","<MISSING>","847 864-8445","YWCA","42.049195","-87.689006","<MISSING>"
"https://www.ywca.org/","YWCA Evansville","118 Vine St","Evansville","IN","47708-1213","US","<MISSING>","812 422-1191","YWCA","37.972135","-87.575076","<MISSING>"
"https://www.ywca.org/","YWCA Fort Dodge","826 1st Ave N","Fort Dodge","IA","50501-3906","US","<MISSING>","515 573-3931","YWCA","42.50651","-94.186698","<MISSING>"
"https://www.ywca.org/","YWCA Genesee County","301 North Street","Batavia","NY","14020","US","<MISSING>","(585) 343-5808","YWCA","43.003971","-78.173391","<MISSING>"
"https://www.ywca.org/","YWCA Gettysburg & Adams County","909 Fairfield Rd","Gettysburg","PA","17325-7244","US","<MISSING>","717 334-9171","YWCA","39.828149","-77.247534","<MISSING>"
"https://www.ywca.org/","YWCA Glendale","735 E Lexington Drive","Glendale","CA","91206-3752","US","<MISSING>","818 242-4155","YWCA","34.152073","-118.245444","<MISSING>"
"https://www.ywca.org/","YWCA Grand Island","211 E Fonner Park Rd","Grand Island","NE","68801-7976","US","<MISSING>","308 384-9922","YWCA","40.908623","-98.337678","<MISSING>"
"https://www.ywca.org/","YWCA Great Falls","220 2nd St N","Great Falls","MT","59401-2402","US","<MISSING>","406 452-1315","YWCA","47.508378","-111.30453","<MISSING>"
"https://www.ywca.org/","YWCA Great Lakes Bay Region","723 Washington Avenue","Bay City","MI","48708","US","<MISSING>","(989)894-9055","YWCA","43.597847","-83.887991","<MISSING>"
"https://www.ywca.org/","YWCA Greater Atlanta","957 N. Highland Ave NE","Atlanta","GA","30306","US","<MISSING>","404-835-1620","YWCA","33.780697","-84.353342","<MISSING>"
"https://www.ywca.org/","YWCA Greater Austin","2015 S I H 35","Austin","TX","78741-3809","US","<MISSING>","512-326-1222","YWCA","30.236638","-97.73836","<MISSING>"
"https://www.ywca.org/","YWCA Greater Baton Rouge","8281 Goodwood Blvd","Baton Rouge","LA","70816","US","<MISSING>","225-383-0681","YWCA","32.7993522","-91.100609","<MISSING>"
"https://www.ywca.org/","YWCA Greater Capital Region","21 1st St","Troy","NY","12180-3812","US","<MISSING>","518-274-7100","YWCA","42.73023","-73.693424","<MISSING>"
"https://www.ywca.org/","YWCA Greater Charleston","1064 Gardner Road","Charleston","SC","29407","US","<MISSING>","843-722-1644","YWCA","32.799352","-80.018166","<MISSING>"
"https://www.ywca.org/","YWCA Greater Cincinnati","898 Walnut St","Cincinnati","OH","45202-2000","US","<MISSING>","513-361-2120","YWCA","39.105429","-84.512121","<MISSING>"
"https://www.ywca.org/","YWCA Greater Cleveland","4019 Prospect Avenue","Cleveland","OH","44103-4317","US","<MISSING>","216 881-6878","YWCA","41.502608","-81.657231","<MISSING>"
"https://www.ywca.org/","YWCA Greater Flint","310 E 3rd St","Flint","MI","48502-1711","US","<MISSING>","810-238-7621","YWCA","43.015146","-83.685534","<MISSING>"
"https://www.ywca.org/","YWCA Greater Green Bay","230 S Madison St","Green Bay","WI","54301-4504","US","<MISSING>","920 432-5581","YWCA","44.510977","-88.013759","<MISSING>"
"https://www.ywca.org/","YWCA Greater Harrisburg","1101 Market St","Harrisburg","PA","17103","US","<MISSING>","717 234-7931","YWCA","40.264183","-76.8723","<MISSING>"
"https://www.ywca.org/","YWCA Greater Johnstown","526 Somerset Street","Johnstown","PA","15901-2637","US","<MISSING>","814 536-3519","YWCA","40.320799","-78.917066","<MISSING>"
"https://www.ywca.org/","YWCA Greater Lafayette","605 N 6th St","Lafayette","IN","47901-1021","US","<MISSING>","765-742-0075","YWCA","40.423075","-86.890157","<MISSING>"
"https://www.ywca.org/","YWCA Greater Los Angeles","1020 S Olive St 7th Fl","Los Angeles","CA","90015-1602","US","<MISSING>","213 365-2991","YWCA","34.041422","-118.260017","<MISSING>"
"https://www.ywca.org/","YWCA Greater Miami & Dade County","351 NW 5th St","Miami","FL","38111-4249","US","<MISSING>","305 377-9922","YWCA","25.779127","-80.200713","<MISSING>"
"https://www.ywca.org/","YWCA Greater New Orleans","601 S Jefferson Davis Pkwy","New Orleans","LA","33128-1615","US","<MISSING>","504 430-5410","YWCA","29.965785","-90.098398","<MISSING>"
"https://www.ywca.org/","YWCA Greater Newburyport","13 Market St","Newburyport","MA","70150","US","<MISSING>","978-465-0981","YWCA","42.811256","-70.874833","<MISSING>"
"https://www.ywca.org/","YWCA Greater Pittsburgh","305 Wood Street","Pittsburgh","PA","01950-2523","US","<MISSING>","412 391-5100","YWCA","40.43915","-80.001742","<MISSING>"
"https://www.ywca.org/","YWCA Greater Portland","4610 SE Belmont St","Portland","OR","15222-1914","US","<MISSING>","503-294-7490","YWCA","45.516355","-122.615025","<MISSING>"
"https://www.ywca.org/","YWCA Greensboro","1807 East Wendover Avenue","Greensboro","NC","97292","US","<MISSING>","336-273-3461","YWCA","36.087649","-79.761673","<MISSING>"
"https://www.ywca.org/","YWCA Greenwich","259 E Putnam Avenue","Greenwich","CT","27405","US","<MISSING>","(203) 869-6501","YWCA","41.037654","-73.61839","<MISSING>"
"https://www.ywca.org/","YWCA Hamilton","244 Dayton St","Hamilton","OH","06830-4808","US","<MISSING>","513 856-9800","YWCA","39.401775","-84.559516","<MISSING>"
"https://www.ywca.org/","YWCA Hanover","23 W Chestnut St","Hanover","PA","45011-1634","US","<MISSING>","717 637-2125","YWCA","39.801098","-76.985773","<MISSING>"
"https://www.ywca.org/","YWCA Harbor Area","437 W 9th Street","San Pedro","CA","17331-2417","US","<MISSING>","310-547-0831","YWCA","33.735805","-118.286521","<MISSING>"
"https://www.ywca.org/","YWCA Hartford Region","135 Broad St","Hartford","CT","90731-3211","US","<MISSING>","860-525-1163","YWCA","41.767786","-72.686624","<MISSING>"
"https://www.ywca.org/","YWCA Hawaii Island","145 Ululani St","Hilo","HI","06105-3718","US","<MISSING>","808 935-7141","YWCA","19.723513","-155.088871","<MISSING>"
"https://www.ywca.org/","YWCA Hazleton","75 S Church Street","Hazleton","PA","96720-2947","US","<MISSING>","570 455-2046","YWCA","40.952873","-75.977256","<MISSING>"
"https://www.ywca.org/","YWCA Helena","501 N Park Avenue","Helena","MT","18201-6229","US","<MISSING>","406 442-8774","YWCA","46.59221","-112.039734","<MISSING>"
"https://www.ywca.org/","YWCA High Point","112 Gatewood Avenue","High Point","NC","59601","US","<MISSING>","336 882-4126","YWCA","35.961332","-80.010201","<MISSING>"
"https://www.ywca.org/","YWCA Houston","6309 Martin Luther King Blvd","Houston","TX","27262-4945","US","<MISSING>","713-868-9922","YWCA","29.688963","-95.339705","<MISSING>"
"https://www.ywca.org/","YWCA Huron","17 5th St SW","Huron","SD","77021-4420","US","<MISSING>","605 352-2793","YWCA","44.361056","-98.214933","<MISSING>"
"https://www.ywca.org/","YWCA Jamestown","401 N Main Street","Jamestown","NY","57350-2408","US","<MISSING>","716-488-2237","YWCA","42.097335","-79.241987","<MISSING>"
"https://www.ywca.org/","YWCA Kalamazoo","353 E Michigan Ave","Kalamazoo","MI","14701-5007","US","<MISSING>","269 345-5595","YWCA","42.2931098","-85.5796208","<MISSING>"
"https://www.ywca.org/","YWCA Kankakee","1086 E Court St","Kankakee","IL","49007-3832","US","<MISSING>","815 933-4516","YWCA","41.118698","-87.851263","<MISSING>"
"https://www.ywca.org/","YWCA Kauai County","3094 Elua Street","Lihue","HI","60901-4255","US","<MISSING>","808 245-5959","YWCA","21.976765","-159.366417","<MISSING>"
"https://www.ywca.org/","YWCA Kitsap County","905 Pacific Ave","Bremerton","WA","96766-1209","US","<MISSING>","360 479-0522","YWCA","47.570005","-122.627337","<MISSING>"
"https://www.ywca.org/","YWCA La Crosse","3219 Commerce St","La Crosse","WI","98337-0184","US","<MISSING>","608-781-2783","YWCA","43.86586","-91.226928","<MISSING>"
"https://www.ywca.org/","YWCA Lake County Illinois","1425 Tri State Pkwy","Gurnee","IL","54603-1755","US","<MISSING>","847-662-4247","YWCA","42.378313","-87.952435","<MISSING>"
"https://www.ywca.org/","YWCA Lancaster","110 N Lime Street","Lancaster","PA","60031-9120","US","<MISSING>","717 393-1735","YWCA","40.040249","-76.301942","<MISSING>"
"https://www.ywca.org/","YWCA Lewiston Clarkston","300 Main Street","Lewiston","ID","17602-2923","US","<MISSING>","208.743.1535","YWCA","46.421441","-117.029434","<MISSING>"
"https://www.ywca.org/","YWCA Lincoln","""1701 S. 17th Street, Suite 2D""","Lincoln","NE","83501","US","<MISSING>","402 434-3494","YWCA","40.795552","-96.69698","<MISSING>"
"https://www.ywca.org/","YWCA Lorain","200 W 9th St","Lorain","OH","68502","US","<MISSING>","440-244-8426","YWCA","41.46307","-82.173785","<MISSING>"
"https://www.ywca.org/","YWCA Lowell","""97 Central Street, Unit #302""","Lowell","MA","44052-1981","US","<MISSING>","978-454-5405","YWCA","42.644142","-71.308636","<MISSING>"
"https://www.ywca.org/","YWCA Lower Cape Fear","2815 S College Road","Wilmington","NC","01852-3633","US","<MISSING>","910 799-6820","YWCA","34.194949","-77.888443","<MISSING>"
"https://www.ywca.org/","YWCA Lubbock","3101 35th Street","Lubbock","TX","28412-6826","US","<MISSING>","806 792-2723","YWCA","33.561809","-101.881821","<MISSING>"
"https://www.ywca.org/","YWCA Madison","101 E Mifflin St","Madison","WI","79413-2312","US","<MISSING>","608 257-1436","YWCA","43.076371","-89.383846","<MISSING>"
"https://www.ywca.org/","YWCA Malden","54 Washington St","Malden","MA","53703-2824","US","<MISSING>","781-322-3760","YWCA","42.428953","-71.071342","<MISSING>"
"https://www.ywca.org/","YWCA Mankato","127 S 2nd St Suite 200","Mankato","MN","02148-8214","US","<MISSING>","507 345-4629","YWCA","44.166006","-94.001645","<MISSING>"
"https://www.ywca.org/","YWCA Marion County","2019 Pleasant Valley Rd","Fairmont","WV","56001-3706","US","<MISSING>","(304) 366-4480","YWCA","39.445112","-80.154113","<MISSING>"
"https://www.ywca.org/","YWCA Marshalltown","108 Washington St","Marshalltown","IA","26554-9295","US","<MISSING>","641 752-8658","YWCA","42.039659","-92.915021","<MISSING>"
"https://www.ywca.org/","YWCA McLean County","1201 N Hershey Rd","Bloomington","IL","50158-2844","US","<MISSING>","309 662-0461","YWCA","40.490642","-88.942509","<MISSING>"
"https://www.ywca.org/","YWCA Memphis","766 S Highland St","Memphis","TN","61704-3619","US","<MISSING>","901-323-2211","YWCA","35.110622","-89.945461","<MISSING>"
"https://www.ywca.org/","YWCA Metropolitan Chicago","""One N. LaSalle, Suite 1150""","Chicago","IL","60602-4039","US","<MISSING>","312-372-6600","YWCA","41.882312","-87.632038","<MISSING>"
"https://www.ywca.org/","YWCA Metropolitan Detroit","985 E. Jefferson Ave.","Detroit","MI","48207","US","<MISSING>","313-259-9922","YWCA","42.333606","-83.035089","<MISSING>"
"https://www.ywca.org/","YWCA Metropolitan Phoenix","2999 N. 44th Street","Phoenix","AZ","85018","US","<MISSING>","602-258-0990","YWCA","33.48251","-111.986436","<MISSING>"
"https://www.ywca.org/","YWCA Metropolitan St. Louis","3820 West Pine Boulevard","St Louis","MO","63108","US","<MISSING>","314-531-1115","YWCA","38.636896","-90.240192","<MISSING>"
"https://www.ywca.org/","YWCA Middle Rio Grande","210 Truman St NE","Albuquerque","NM","87108-1333","US","<MISSING>","505 254-9922","YWCA","35.080639","-106.586899","<MISSING>"
"https://www.ywca.org/","YWCA Minneapolis","1130 Nicollet Mall","Minneapolis","MN","55403-2405","US","<MISSING>","612-215-4135","YWCA","44.972613","-93.276678","<MISSING>"
"https://www.ywca.org/","YWCA Minot","205 3rd Ave SE","Minot","ND","58701-3934","US","<MISSING>","(701) 838-1812","YWCA","48.2336","-101.289584","<MISSING>"
"https://www.ywca.org/","YWCA Missoula","1130 W Broadway St","Missoula","MT","59802-3918","US","<MISSING>","406 543-6691","YWCA","46.87731","-114.009603","<MISSING>"
"https://www.ywca.org/","YWCA Mohawk Valley","1000 Cornelia St","Utica","NY","13502-4606","US","<MISSING>","315-732-2159","YWCA","43.099658","-75.237546","<MISSING>"
"https://www.ywca.org/","YWCA Monterey County","236 Monterey St","Salinas","CA","93901-3409","US","<MISSING>","831-422-8602","YWCA","36.674564","-121.6542","<MISSING>"
"https://www.ywca.org/","YWCA Mount Desert Island","36 Mount Desert St","Bar Harbor","ME","04609-1727","US","<MISSING>","207-288-5008","YWCA","44.386637","-68.2069","<MISSING>"
"https://www.ywca.org/","YWCA Muncie","310 E Charles St","Muncie","IN","47305-2415","US","<MISSING>","765 284-3345","YWCA","40.191301","-85.383935","<MISSING>"
"https://www.ywca.org/","YWCA Nashville and Middle Tennessee","1608 Woodmont Blvd","Nashville","TN","37215-1524","US","<MISSING>","615-269-9922","YWCA","36.113678","-86.802379","<MISSING>"
"https://www.ywca.org/","YWCA National Capital Area","2303 14th St NW","Washington","DC","20009-4098","US","<MISSING>","202 626-0700","YWCA","38.920614","-77.031444","<MISSING>"
"https://www.ywca.org/","YWCA Nevada","2100 Santiago Street","Las Vegas","NV","89106","US","<MISSING>","702-650-6506","YWCA","36.146817","-115.144009","<MISSING>"
"https://www.ywca.org/","YWCA New Britain","19 Franklin Square","New Britain","CT","6051","US","<MISSING>","860-225-4681","YWCA","41.663962","-72.780922","<MISSING>"
"https://www.ywca.org/","YWCA New Hampshire","72 Concord St","Manchester","NH","03101-1806","US","<MISSING>","603-625-5785","YWCA","42.992937","-71.461011","<MISSING>"
"https://www.ywca.org/","YWCA Niagara Frontier","32 Cottage St","Lockport","NY","14094-3638","US","<MISSING>","716-433-6714","YWCA","43.168623","-78.694316","<MISSING>"
"https://www.ywca.org/","YWCA North Central Indiana","1102 S. Fellows St","South Bend","IN","46601-3514","US","<MISSING>","574-233-9491","YWCA","41.663457","-86.243119","<MISSING>"
"https://www.ywca.org/","YWCA North Central Washington","212 1st St","Wenatchee","WA","98801-2216","US","<MISSING>","509 662-3531","YWCA","47.42541","-120.314609","<MISSING>"
"https://www.ywca.org/","YWCA North Orange County","""215 E. Commonwealth Avenue, Suite D""","Fullerton","CA","","US","<MISSING>","714-871-4488","YWCA","33.870568","-117.921317","<MISSING>"
"https://www.ywca.org/","YWCA Northcentral PA","815 W 4th St","Williamsport","PA","17701-5801","US","<MISSING>","570-322-4637","YWCA","41.238881","-77.018078","<MISSING>"
"https://www.ywca.org/","YWCA Northeast Indiana","5920 Decatur Road","Fort Wayne","IN","46816","US","<MISSING>","260 424-4908","YWCA","41.02401","-85.119247","<MISSING>"
"https://www.ywca.org/","YWCA Northeast Kansas","225 SW 12th St","Topeka","KS","66612-1310","US","<MISSING>","785 233-1750","YWCA","39.043116","-95.679077","<MISSING>"
"https://www.ywca.org/","YWCA Northeast Tennessee and Southwest Virginia","106 State St","Bristol","TN","37620-2325","US","<MISSING>","(423) 968-9444","YWCA","36.594154","-82.178076","<MISSING>"
"https://www.ywca.org/","YWCA Northeastern Massachusetts","38 Lawrence Street","Lawrence","MA","01840-1409","US","<MISSING>","978-687-0331","YWCA","42.708943","-71.162165","<MISSING>"
"https://www.ywca.org/","YWCA Northeastern New York","44 Washington Ave","Schenectady","NY","12305-1737","US","<MISSING>","518-374-3394","YWCA","42.816641","-73.949698","<MISSING>"
"https://www.ywca.org/","YWCA Northwest Indiana","150 W 15th Ave","Gary","IN","46407-1219","US","<MISSING>","219 881-9922","YWCA","41.5885","-87.338954","<MISSING>"
"https://www.ywca.org/","YWCA Northwest Louisiana","1513 Line Avenue","Shreveport","LA","71104","US","<MISSING>","318-550-4417","YWCA","32.497202","-93.745493","<MISSING>"
"https://www.ywca.org/","YWCA Northwest Ohio","1018 Jefferson Ave","Toledo","OH","43604-5941","US","<MISSING>","419-241-3235","YWCA","41.653457","-83.541789","<MISSING>"
"https://www.ywca.org/","YWCA Northwestern Illinois","4990 E State St","Rockford","IL","61108-2211","US","<MISSING>","815 968-9681","YWCA","42.267137","-89.020611","<MISSING>"
"https://www.ywca.org/","YWCA O'ahu","1040 Richards St","Honolulu","HI","96813-2920","US","<MISSING>","(808) 695-2613","YWCA","21.30785","-157.860076","<MISSING>"
"https://www.ywca.org/","YWCA Oak Ridge","420 West Clinch Avenue","Knoxville","TN","0","US","<MISSING>","865.523.6126","YWCA","35.96326","-83.919455","<MISSING>"
"https://www.ywca.org/","YWCA of Knoxville and the Tennessee Valley","420 W Clinch Ave","Knoxville","TN","37902-2101","US","<MISSING>","865 523-6126","YWCA","35.96326","-83.919455","<MISSING>"
"https://www.ywca.org/","YWCA Oil City","109 Central Avenue","Oil City","PA","16301-2735","US","<MISSING>","814 676-6528","YWCA","41.427734","-79.71032","<MISSING>"
"https://www.ywca.org/","YWCA Oklahoma City","2460 NW 39th St","Oklahoma City","OK","73112-8956","US","<MISSING>","405 948-1770","YWCA","35.510984","-97.557011","<MISSING>"
"https://www.ywca.org/","YWCA Olympia","220 Union Ave SE","Olympia","WA","98501-1322","US","<MISSING>","360 352-0593","YWCA","47.039381","-122.898595","<MISSING>"
"https://www.ywca.org/","YWCA Orange County","21 West Street","Newburgh","NY","12550","US","<MISSING>","845-561-8050","YWCA","40.7063636","-74.015617","<MISSING>"
"https://www.ywca.org/","YWCA Palm Beach County","1016 North Dixie Highway","West Palm Beach","FL","33401","US","<MISSING>","561 640-0050","YWCA","26.722266","-80.053099","<MISSING>"
"https://www.ywca.org/","YWCA Pasadena-Foothill Valley","""50 N. Hill Ave, Suite 301""","Pasadena","CA","91106","US","<MISSING>","626-296-8433","YWCA","34.146987","-118.121092","<MISSING>"
"https://www.ywca.org/","YWCA Pekin","315 Buena Vista Ave","Pekin","IL","61554-4227","US","<MISSING>","309 347-9922","YWCA","40.56692","-89.64686","<MISSING>"
"https://www.ywca.org/","YWCA Pierce County","405 Broadway","Tacoma","WA","98402-3904","US","<MISSING>","253 272-4181","YWCA","47.260675","-122.44266","<MISSING>"
"https://www.ywca.org/","YWCA Piqua","418 N Wayne St","Piqua","OH","45356-2232","US","<MISSING>","937 773-6626","YWCA","40.150267","-84.241415","<MISSING>"
"https://www.ywca.org/","YWCA Princeton","59 Paul Robeson Pl","Princeton","NJ","08540-3701","US","<MISSING>","609-497-2100","YWCA","40.351522","-74.665439","<MISSING>"
"https://www.ywca.org/","YWCA Pueblo","801 N Santa Fe Ave","Pueblo","CO","81003-4143","US","<MISSING>","719 542-6904","YWCA","38.274814","-104.607549","<MISSING>"
"https://www.ywca.org/","YWCA Quad Cities","229 16th St","Rock Island","IL","61201-8607","US","<MISSING>","309 788-3479","YWCA","41.510069","-90.577138","<MISSING>"
