"locator_domain","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"https://mymidici.com","Daytona Beach","1860 Victory Circle","Daytona Beach","Florida","32114","United States","1730","(386) 271-4811","MidiCi - Best Neapolitan Pizza","29.193637","-81.071914","Monday 11:00 AM - 9:00 PM Tuesday 11:00 AM - 9:00 PM Wednesday 11:00 AM - 9:00 PM Thursday 11:00 AM - 9:00 PM Friday 11:00 AM - 10:00 PM Saturday 11:00 AM - 10:00 PM Sunday 11:00 AM - 9:00 PM"
"https://mymidici.com","Maitland Winter Park","171 S Orlando Ave,","Maitland","Florida","32751","United States","4086","(407) 790-4527","MidiCi - Best Neapolitan Pizza","28.626197","-81.363894","Monday 11:00 AM - 10:00 PM Tuesday 11:00 AM - 10:00 PM Wednesday 11:00 AM - 10:00 PM Thursday 11:00 AM - 10:00 PM Friday 11:00 AM - 11:00 PM Saturday 11:00 AM - 11:00 PM Sunday 11:00 AM - 8:00 PM"
"https://mymidici.com","Kissimmee","720 Centerview Blvd.","Kissimmee","Florida","34741","United States","604","(407) 201-3824","MidiCi - Best Neapolitan Pizza","28.339979","-81.408748","Monday 11:00 AM - 10:00 PM Tuesday 11:00 AM - 10:00 PM Wednesday 11:00 AM - 10:00 PM Thursday 11:00 AM - 10:00 PM Friday 11:00 AM - 11:00 PM Saturday 11:00 AM - 11:00 PM Sunday 11:00 AM - 10:00 PM"
"https://mymidici.com","White Marsh","8139C Honeygo Blvd","Nottingham","Maryland","21236","United States","1726","(443) 725-5456","MidiCi - Best Neapolitan Pizza","39.371492","-76.464804","Monday 11:00 AM - 10:00 PM Tuesday 11:00 AM - 10:00 PM Wednesday 11:00 AM - 10:00 PM Thursday 11:00 AM - 10:00 PM Friday 11:00 AM - 11:00 PM Saturday 11:00 AM - 11:00 PM Sunday 11:00 AM - 10:00 PM"
"https://mymidici.com","Coconut Point in Estero","8076 Mediterranean Dr Ste 107","Estero","Florida","33928","United States","2624","(239) 949-2422","MidiCi - Best Neapolitan Pizza","26.404132","-81.808723","Monday 11:30 AM - 9:00 PM Tuesday 11:30 AM - 9:00 PM Wednesday 11:30 AM - 9:00 PM Thursday 11:30 AM - 9:00 PM Friday 11:30 AM - 9:00 PM Saturday 11:30 AM - 9:00 PM Sunday 11:30 AM - 9:00 PM"
"https://mymidici.com","Christiana Fashion Center","3256 Fashion Center Blvd.","Newark","Delaware","19702","United States","3688","(302) 266-7700","MidiCi - Best Neapolitan Pizza","39.672012","-75.64846","Monday 11:00 AM - 9:00 PM Tuesday 11:00 AM - 9:00 PM Wednesday 11:00 AM - 9:00 PM Thursday 11:00 AM - 9:00 PM Friday 11:00 AM - 10:00 PM Saturday 11:00 AM - 10:00 PM Sunday 11:00 AM - 9:00 PM"
"https://mymidici.com","Cherry Hill","2000 NJ-38","Cherry Hill","NJ","08002","United States","6223","<MISSING>","MidiCi - Best Neapolitan Pizza","39.94086","-75.025702","Monday 9:00 AM - 5:00 PM Tuesday 9:00 AM - 5:00 PM Wednesday 9:00 AM - 5:00 PM Thursday 9:00 AM - 5:00 PM Friday 9:00 AM - 5:00 PM Saturday Closed Sunday Closed"
"https://mymidici.com","Williamsburg: NOW OPEN!","174 N 4th St","Brooklyn","New York","11211","United States","2817","(718) 782-2020","MidiCi - Best Neapolitan Pizza","40.715492","-73.958413","Monday 11:00 AM - 11:30 PM Tuesday 11:00 AM - 11:30 PM Wednesday 11:00 AM - 11:30 PM Thursday 11:00 AM - 11:30 PM Friday 11:00 AM - 12:30 AM Saturday 11:00 AM - 12:30 AM Sunday 11:00 AM - 11:30 PM"
"https://mymidici.com","Riverside","3775 Tyler St.","Riverside","California","92503","United States","3467","(951) 299-7009","MidiCi - Best Neapolitan Pizza","33.912223","-117.457462","Monday 11:00 AM - 10:00 PM Tuesday 11:00 AM - 10:00 PM Wednesday 11:00 AM - 10:00 PM Thursday 11:00 AM - 11:00 PM Friday 11:00 AM - 11:00 PM Saturday 11:00 AM - 11:00 PM Sunday 11:00 AM - 10:00 PM"
"https://mymidici.com","Century City","10250 Santa Monica Blvd Ste 1395","Century City","California","90067","United States","2795","(424) 278-1005","MidiCi - Best Neapolitan Pizza","34.059992","-118.420038","Monday 11:00 AM - 9:00 PM Tuesday 11:00 AM - 9:00 PM Wednesday 11:00 AM - 9:00 PM Thursday 11:00 AM - 9:00 PM Friday 11:00 AM - 10:00 PM Saturday 11:00 AM - 10:00 PM Sunday 11:00 AM - 8:00 PM"
"https://mymidici.com","Sherman Oaks","14612 Ventura Blvd","Sherman Oaks","California","91403","United States","599","(818) 788-2178","MidiCi - Best Neapolitan Pizza","34.151109","-118.451409","Monday 11:00 AM - 1:00 AM Tuesday 11:00 AM - 1:00 AM Wednesday 11:00 AM - 1:00 AM Thursday 11:00 AM - 1:00 AM Friday 11:00 AM - 2:00 AM Saturday 11:00 AM - 2:00 AM Sunday 11:00 AM - 1:00 AM"
"https://mymidici.com","Marina Del Rey","13488 Maxella Ave","Marina Del Rey","California","90292","United States","3569","(424) 289-8485","MidiCi - Best Neapolitan Pizza","33.986042","-118.442069","Monday Closed Tuesday 12:00 PM - 9:30 PM Wednesday 12:00 PM - 9:30 PM Thursday 12:00 PM - 9:30 PM Friday 12:00 PM - 11:00 PM Saturday 12:00 PM - 11:00 PM Sunday 12:00 PM - 9:30 PM"
"https://mymidici.com","Ventura","512 E. Main Street","Ventura","California","93001","United States","5708","<MISSING>","MidiCi - Best Neapolitan Pizza","34.280515","-119.292838","Monday 9:00 AM - 5:00 PM Tuesday 9:00 AM - 5:00 PM Wednesday 9:00 AM - 5:00 PM Thursday 9:00 AM - 5:00 PM Friday 9:00 AM - 5:00 PM Saturday Closed Sunday Closed"
"https://mymidici.com","East Providence","75 Highland Commons","East Providence","Rhode Island","02914","United States","3765","(401) 434-8008","MidiCi - Best Neapolitan Pizza","41.805272","-71.341213","Monday 11:30 AM - 10:00 PM Tuesday 11:30 AM - 10:00 PM Wednesday 11:30 AM - 10:00 PM Thursday 11:30 AM - 10:00 PM Friday 11:30 AM - 11:00 PM Saturday 10:00 AM - 11:00 PM Sunday 10:00 AM - 9:00 PM"
"https://mymidici.com","Somerville","463 Assembly Row","Somerville","Massachusetts","02145","United States","2662","(617) 764-1541","MidiCi - Best Neapolitan Pizza","42.394325","-71.079176","Monday 11:00 AM - 10:00 PM Tuesday 11:00 AM - 10:00 PM Wednesday 11:00 AM - 10:00 PM Thursday 11:00 AM - 10:00 PM Friday 11:00 AM - 11:00 PM Saturday 11:00 AM - 11:00 PM Sunday 11:00 AM - 10:00 PM"
"https://mymidici.com","Boston Wood-Fired Mobile Pizza Oven","463 Assembly Row","Somerville","Massachusetts","02145","United States","6834","617-764-1541","MidiCi - Best Neapolitan Pizza","42.394049","-71.078889","Monday 11:00 AM - 10:00 PM Tuesday 11:00 AM - 10:00 PM Wednesday 11:00 AM - 10:00 PM Thursday 11:00 AM - 10:00 PM Friday 11:00 AM - 10:00 PM Saturday 11:00 AM - 10:00 PM Sunday 11:00 AM - 10:00 PM"
"https://mymidici.com","Vintage Faire Mall &#8211; Modesto","3401 Dale Rd.","Modesto","California","95356","United States","4294","(209) 416-3004","MidiCi - Best Neapolitan Pizza","37.688047","-121.05332","Monday 11:00 AM - 9:00 PM Tuesday 11:00 AM - 9:00 PM Wednesday 11:00 AM - 9:00 PM Thursday 11:00 AM - 9:00 PM Friday 11:00 AM - 10:00 PM Saturday 11:00 AM - 10:00 PM Sunday 11:00 AM - 9:00 PM"
"https://mymidici.com","Sacramento: Now Open for Lunch, Dinner &#038; Drinks","728 K St","Sacramento","California","95814","United States","1968","(916) 431-7341","MidiCi - Best Neapolitan Pizza","38.579924","-121.496833","Monday 11:30 AM - 9:00 PM Tuesday 11:30 AM - 9:00 PM Wednesday 11:30 AM - 9:00 PM Thursday 11:30 AM - 9:00 PM Friday 11:30 AM - 10:00 PM Saturday 11:30 AM - 10:00 PM Sunday 11:30 AM - 9:00 PM"
"https://mymidici.com","Willows Shopping Center &#8211; Concord","1975 Diamond Blvd.","Concord","California","94520","United States","4007","(925) 446-4212","MidiCi - Best Neapolitan Pizza","37.970261","-122.056736","Monday 11:30 AM - 9:00 PM Tuesday 11:30 AM - 9:00 PM Wednesday 11:30 AM - 9:00 PM Thursday 11:30 AM - 9:00 PM Friday 11:30 AM - 10:00 PM Saturday 11:30 AM - 10:00 PM Sunday 11:30 AM - 9:00 PM"
"https://mymidici.com","Monterey","467 Alvarado Street","Monterey","California","93940","United States","3718","(831) 264-7013","MidiCi - Best Neapolitan Pizza","36.598401","-121.894773","Monday 11:00 AM - 10:00 PM Tuesday 11:00 AM - 10:00 PM Wednesday 11:00 AM - 10:00 PM Thursday 11:00 AM - 10:00 PM Friday 11:00 AM - 10:00 PM Saturday 11:00 AM - 10:00 PM Sunday 11:00 AM - 10:00 PM"
"https://mymidici.com","San Mateo","68 Hillsdale Mall","San Mateo","California","94403","United States","4153","(650) 458-3545","MidiCi - Best Neapolitan Pizza","37.537631","-122.300395","Monday 11:00 AM - 9:00 PM Tuesday 11:00 AM - 9:00 PM Wednesday 11:00 AM - 10:00 PM Thursday 11:00 AM - 10:00 PM Friday 11:00 AM - 10:00 PM Saturday 11:00 AM - 10:00 PM Sunday 11:00 AM - 9:00 PM"
"https://mymidici.com","Dammam","3170 Prince Mohammed Bin Fahd Road","Dammam","Ash Shati Al Gharbi","32413 6742","Saudi Arabia","4161","<MISSING>","MidiCi - Best Neapolitan Pizza","26.462564","50.121014","Monday 9:00 AM - 5:00 PM Tuesday 9:00 AM - 5:00 PM Wednesday 9:00 AM - 5:00 PM Thursday 9:00 AM - 5:00 PM Friday 9:00 AM - 5:00 PM Saturday Closed Sunday Closed"
